height,weight,gender,age,form,shoulder,sleeve,neck,chest,waist,stomach,hip,front_jacket,biceps,armhole,front_vest,back_length,crotch,pants_length,thight,lower_thight,calves,leg_opening_width
0.0,0.0,2,37,4,45.0,57.0,44.0,106.0,87,117,104,100,39,22,126,67,25,101,63,40,37,30
0.0,0.0,2,43,5,44.0,60.0,40.0,98.0,73,82,102,87,31,23,85,59,23,85,60,31,30,30
0.0,0.0,1,19,3,44.0,57.0,41.0,95.0,90,93,83,93,30,21,92,48,26,100,55,36,34,23
0.0,0.0,1,29,5,44.0,58.5,42.0,96.0,113,98,107,119,35,24,113,75,30,103,68,43,35,24
0.0,0.0,2,37,1,45.0,59.0,39.0,97.0,113,80,107,112,39,23,107,47,34,88,78,37,42,16
0.0,0.0,2,20,3,43.0,60.0,40.0,94.0,67,89,85,80,30,21,103,56,21,94,52,35,35,27
0.0,0.0,2,19,4,44.0,59.0,40.0,102.0,69,75,80,89,25,23,80,58,26,72,41,39,32,26
0.0,0.0,2,34,2,43.0,59.5,38.0,92.0,68,84,82,82,25,24,87,55,24,84,46,38,34,26
170.0,57.0,1,40,3,43.0,58.0,38.0,95.0,67,70,104,95,33,22,82,55,20,79,56,32,38,19
0.0,0.0,1,50,1,47.0,58.0,44.0,110.0,115,107,116,122,36,25,92,74,27,87,54,44,41,22
170.0,62.0,1,32,1,45.0,59.0,40.0,97.0,89,80,121,103,50,23,104,50,26,92,61,43,35,17
0.0,0.0,2,29,3,44.0,60.0,40.0,93.0,113,102,130,130,41,21,103,74,33,105,67,37,43,21
0.0,0.0,2,26,3,0.0,0.0,0.0,0.0,81,92,88,91,29,20,109,50,30,88,50,38,33,26
172.0,65.0,1,50,2,45.0,64.0,41.0,97.0,68,85,110,92,30,24,87,59,26,76,44,35,37,21
0.0,0.0,1,27,1,0.0,0.0,0.0,0.0,91,87,129,128,46,22,112,63,34,81,75,37,49,15
165.0,82.0,2,38,4,46.0,58.0,42.0,109.0,87,113,97,99,46,20,97,72,32,101,73,39,45,23
169.0,85.0,2,36,1,48.0,60.0,44.0,109.0,80,74,88,84,29,21,80,53,23,81,43,39,35,23
167.0,85.0,2,27,2,46.0,57.0,45.0,106.0,68,80,95,95,26,25,89,40,27,73,43,35,38,23
0.0,0.0,1,41,2,46.0,61.0,44.0,103.0,84,76,94,106,31,24,85,48,21,98,44,34,30,20
169.0,70.0,1,29,1,44.0,58.0,42.0,97.0,100,108,110,99,44,25,94,52,27,93,69,39,36,17
165.0,55.0,1,28,3,41.0,0.0,0.0,87.0,92,109,111,114,44,22,117,63,27,88,72,38,36,18
171.0,70.0,2,41,4,45.0,0.0,0.0,97.0,71,105,108,101,32,24,108,60,33,83,68,39,46,20
0.0,0.0,2,27,4,46.0,0.0,0.0,106.0,70,84,90,84,27,23,101,40,21,77,54,31,35,30
179.0,75.0,2,39,1,46.0,0.0,0.0,103.0,77,89,97,98,30,20,101,45,23,80,47,38,36,30
0.0,0.0,1,44,2,0.0,0.0,0.0,0.0,79,70,101,82,26,24,83,49,21,99,41,37,36,23
0.0,0.0,1,41,3,47.0,59.0,42.0,100.0,116,84,96,122,49,24,122,79,25,97,76,39,45,27
174.0,64.0,1,42,4,45.0,0.0,0.0,96.0,113,82,127,97,41,22,121,70,32,101,64,48,42,21
161.0,68.0,1,20,3,0.0,0.0,0.0,0.0,109,93,118,96,42,25,92,63,31,82,66,49,39,21
176.0,68.0,2,37,2,0.0,0.0,0.0,0.0,112,86,105,94,37,23,103,62,28,89,55,39,39,28
0.0,0.0,1,37,4,0.0,0.0,0.0,0.0,69,81,98,97,33,20,104,42,20,75,60,32,38,30
178.0,75.0,1,49,4,0.0,0.0,0.0,0.0,97,113,118,106,47,20,123,75,33,96,67,47,44,23
173.0,68.0,1,22,2,0.0,0.0,0.0,0.0,82,102,100,106,33,25,121,59,31,106,80,39,46,22
169.0,73.0,1,38,4,46.0,0.0,0.0,97.5,72,106,90,96,39,23,114,59,28,108,59,45,48,24
175.0,68.0,2,43,4,45.0,60.0,39.0,96.0,85,104,91,103,35,22,129,47,35,94,51,45,42,16
0.0,0.0,2,21,3,0.0,0.0,0.0,0.0,87,97,83,110,30,22,93,57,29,100,50,40,36,17
0.0,0.0,2,28,4,0.0,0.0,0.0,0.0,86,98,102,87,32,23,89,57,29,73,55,36,30,17
160.0,59.0,1,29,3,0.0,0.0,0.0,0.0,82,83,86,88,29,25,90,42,25,82,58,40,35,19
170.0,64.0,1,41,3,44.0,0.0,0.0,0.0,88,89,129,130,46,23,126,58,33,81,52,45,44,27
0.0,0.0,2,17,1,46.0,64.0,42.0,98.0,79,103,119,96,38,23,110,52,28,95,72,47,48,24
182.0,70.0,2,40,1,47.0,0.0,0.0,99.0,60,75,95,102,28,21,84,47,26,93,57,30,35,21
0.0,0.0,2,35,1,0.0,0.0,0.0,0.0,77,90,100,101,32,25,83,54,23,71,58,32,31,18
0.0,0.0,2,35,2,46.0,0.0,0.0,102.0,62,87,82,98,25,25,105,53,20,88,41,35,31,21
158.0,56.0,2,35,1,42.0,52.0,39.0,90.0,71,78,110,82,32,21,88,49,28,100,49,34,30,22
175.0,56.0,1,39,4,0.0,0.0,0.0,0.0,78,94,92,104,32,23,106,49,23,87,55,39,31,27
0.0,0.0,1,46,5,51.0,0.0,0.0,116.0,78,91,114,104,46,21,118,73,34,98,76,39,45,20
0.0,0.0,1,34,3,0.0,0.0,0.0,0.0,120,119,107,111,37,25,128,62,32,109,73,48,41,30
173.0,68.0,1,31,4,0.0,0.0,0.0,0.0,95,86,103,91,44,22,115,46,26,84,66,38,49,18
160.0,52.0,2,46,3,0.0,0.0,0.0,0.0,107,88,94,118,33,22,106,75,31,109,75,43,49,16
0.0,0.0,1,35,2,0.0,0.0,0.0,0.0,71,88,96,95,35,20,91,59,20,72,50,37,31,28
0.0,0.0,1,20,2,0.0,0.0,0.0,0.0,101,95,127,121,38,21,94,46,34,86,61,49,40,26
0.0,0.0,2,28,4,45.0,0.0,0.0,97.0,117,110,113,127,33,21,129,77,30,100,72,50,39,24
165.0,69.0,1,38,1,43.0,0.0,0.0,99.0,88,80,109,80,29,23,105,56,21,90,53,35,31,29
152.0,53.0,1,33,3,42.0,0.0,0.0,92.0,115,96,102,99,46,25,122,75,30,103,80,50,40,23
150.0,58.0,2,26,3,0.0,0.0,0.0,0.0,85,107,111,96,43,20,90,77,29,103,52,35,42,24
0.0,0.0,1,34,3,44.0,57.0,40.0,96.5,73,87,82,93,31,21,110,40,30,84,51,39,33,28
0.0,0.0,2,50,5,45.0,57.0,42.0,102.0,86,115,94,117,45,21,118,79,31,100,67,42,46,26
178.0,70.0,1,32,3,0.0,0.0,0.0,0.0,88,89,100,109,31,22,106,46,28,98,46,40,36,23
0.0,0.0,1,20,3,42.0,60.0,37.0,89.0,81,118,130,130,42,25,92,70,28,95,67,47,38,20
0.0,0.0,2,17,3,0.0,0.0,0.0,0.0,105,100,97,127,43,20,105,66,35,95,72,47,48,22
170.0,58.0,2,25,1,43.0,0.0,0.0,90.0,82,71,101,87,27,20,110,44,27,88,40,30,32,17
183.0,85.0,2,38,5,46.0,64.0,41.0,102.0,72,96,84,87,29,20,85,42,30,75,54,37,32,23
0.0,0.0,2,18,1,44.0,59.0,39.0,97.0,86,100,85,88,31,20,104,55,23,100,60,39,34,18
160.0,50.0,1,23,4,41.0,0.0,0.0,88.0,77,87,82,92,31,25,96,56,20,83,60,34,30,29
0.0,0.0,1,32,2,43.0,0.0,0.0,85.0,78,103,130,103,33,22,127,62,33,80,60,35,50,26
0.0,0.0,1,49,4,0.0,0.0,0.0,0.0,108,110,96,112,32,21,95,75,34,86,64,40,48,17
0.0,0.0,2,27,4,46.0,0.0,0.0,108.0,83,84,92,107,30,25,125,78,28,110,51,50,40,21
174.0,65.0,2,40,5,45.0,57.0,41.0,98.0,65,98,80,103,30,20,106,58,22,86,55,39,33,22
0.0,0.0,1,40,4,0.0,0.0,0.0,0.0,73,79,104,83,25,25,104,40,23,75,58,31,31,18
162.0,70.0,1,20,5,45.0,58.0,41.0,102.0,112,94,128,107,50,21,121,64,27,88,64,37,42,20
160.0,62.0,1,47,3,44.0,0.0,0.0,98.0,111,94,104,106,50,21,90,73,29,83,61,38,36,29
0.0,0.0,2,35,2,45.0,0.0,0.0,100.0,76,118,120,110,32,20,109,74,31,97,52,45,44,30
175.0,56.0,2,48,1,0.0,0.0,0.0,0.0,87,82,107,92,34,23,108,40,23,83,47,37,30,16
169.0,64.0,1,38,3,0.0,0.0,0.0,0.0,76,93,89,99,35,22,97,59,24,97,51,31,38,27
163.0,60.0,1,37,4,0.0,0.0,0.0,0.0,86,112,101,123,42,20,96,57,35,110,56,40,42,17
169.0,68.0,1,30,2,0.0,0.0,0.0,0.0,89,103,114,107,39,24,124,80,29,88,57,43,39,27
173.0,76.0,1,45,4,46.0,61.0,40.0,105.0,117,110,91,99,48,20,123,47,27,84,50,46,44,15
168.0,57.0,1,46,1,43.0,59.0,39.0,89.0,83,97,129,91,45,21,114,68,28,94,64,46,39,26
170.0,84.0,1,47,4,47.0,0.0,0.0,106.0,86,115,122,98,31,21,118,47,31,89,66,44,36,17
176.0,79.0,1,33,4,45.0,63.5,43.0,100.0,70,119,112,114,47,23,127,80,35,103,64,41,49,30
172.0,61.0,2,37,1,43.0,63.0,40.0,91.0,101,84,129,101,50,22,109,49,29,86,71,38,40,16
0.0,0.0,1,49,5,0.0,0.0,0.0,0.0,73,98,82,108,28,25,88,47,30,88,41,33,32,29
0.0,0.0,2,30,1,0.0,0.0,0.0,0.0,91,83,104,119,31,23,120,67,33,98,67,38,43,30
0.0,0.0,1,34,5,45.0,56.0,40.0,101.0,63,93,85,80,29,21,106,53,26,100,55,36,35,20
165.0,61.0,2,35,1,43.0,57.0,39.0,96.0,116,113,97,123,40,20,93,62,30,81,77,50,50,30
0.0,0.0,2,30,5,0.0,0.0,0.0,0.0,90,99,99,98,32,23,104,40,21,78,53,30,34,24
178.0,78.0,1,47,1,45.5,62.0,41.0,104.0,68,74,106,89,29,25,95,58,29,95,59,35,33,16
168.0,58.0,1,19,1,43.0,60.0,38.0,90.0,90,89,105,115,46,22,96,54,32,91,72,35,41,27
158.0,56.0,2,40,3,0.0,0.0,0.0,0.0,115,104,116,124,48,22,119,72,30,89,71,38,47,19
161.0,58.0,2,32,1,42.0,0.0,0.0,91.0,68,91,102,93,33,23,94,43,24,98,40,33,35,19
180.0,79.0,2,33,2,44.0,0.0,0.0,104.0,87,86,107,87,29,25,100,54,23,86,46,34,40,15
172.0,66.0,1,22,1,45.0,0.0,0.0,99.0,90,99,87,105,27,23,92,49,27,74,46,40,34,19
0.0,0.0,1,39,3,0.0,0.0,0.0,0.0,105,81,109,111,46,23,105,64,33,95,51,49,39,19
0.0,0.0,1,18,5,0.0,0.0,0.0,0.0,74,92,104,96,37,24,117,66,30,87,50,42,44,17
160.0,65.0,1,41,3,0.0,0.0,0.0,0.0,79,100,95,96,37,22,129,68,33,108,73,45,44,18
0.0,0.0,2,30,3,0.0,0.0,0.0,0.0,118,118,95,112,30,25,115,58,25,105,80,44,45,25
0.0,0.0,1,35,3,0.0,0.0,0.0,0.0,77,73,82,80,35,22,93,47,25,98,60,39,38,18
0.0,0.0,1,33,2,45.0,58.0,41.0,101.0,115,107,97,98,39,22,123,48,28,103,75,35,39,16
0.0,0.0,2,47,5,45.0,0.0,0.0,99.0,96,91,123,94,38,23,98,70,30,102,70,46,43,27
0.0,0.0,2,37,3,0.0,0.0,0.0,0.0,90,89,87,91,34,24,96,59,28,77,54,40,38,22
0.0,0.0,2,19,3,0.0,0.0,0.0,0.0,76,89,96,104,25,20,107,58,23,91,41,34,40,19
170.0,58.0,2,49,3,0.0,0.0,0.0,0.0,66,90,106,95,33,21,109,54,22,91,44,30,31,28
170.0,0.0,2,46,2,0.0,0.0,0.0,0.0,81,76,94,97,33,25,106,58,22,99,42,37,37,25
0.0,0.0,2,16,1,0.0,0.0,0.0,0.0,82,72,100,100,27,25,98,51,20,97,55,39,37,26
177.0,68.0,2,41,5,45.0,0.0,0.0,94.0,64,80,94,93,28,20,96,51,22,75,48,34,38,16
168.0,71.0,1,44,2,46.0,0.0,0.0,103.0,86,89,103,103,33,20,92,56,30,91,40,32,30,16
167.0,72.0,1,29,3,46.0,0.0,0.0,105.0,103,103,111,109,50,20,113,60,35,98,55,36,39,27
169.0,70.0,2,44,4,4.0,58.0,39.0,9.0,114,95,113,102,36,22,94,51,26,105,50,50,44,27
164.0,60.0,2,19,1,43.0,0.0,0.0,0.0,64,92,83,107,32,23,107,41,27,93,50,30,40,24
175.0,70.0,1,38,3,45.0,0.0,0.0,93.0,75,93,90,87,27,24,89,53,28,78,48,33,39,15
171.0,77.0,2,33,1,0.0,0.0,0.0,0.0,76,89,113,103,42,25,95,76,33,80,70,44,42,19
0.0,0.0,1,38,4,44.0,54.0,42.0,98.0,82,83,92,89,25,22,110,43,26,90,47,35,37,15
173.0,63.0,2,45,2,43.0,0.0,0.0,93.0,107,111,95,114,39,25,107,58,29,101,65,40,49,28
0.0,0.0,2,28,1,43.0,0.0,0.0,99.0,79,76,93,101,30,23,93,48,30,94,43,32,36,20
0.0,0.0,2,21,3,0.0,0.0,0.0,0.0,60,95,106,102,31,25,83,56,22,79,53,31,38,28
0.0,0.0,2,39,4,45.0,0.0,0.0,97.0,61,76,92,80,30,23,109,42,24,70,54,36,32,20
0.0,0.0,1,44,2,43.0,0.0,0.0,96.0,86,94,87,108,28,24,104,58,26,82,50,34,31,23
168.0,80.0,2,22,1,0.0,0.0,0.0,0.0,117,86,94,103,50,24,95,53,27,106,78,50,37,24
0.0,0.0,2,29,2,42.0,0.0,0.0,86.0,61,84,80,83,27,20,104,49,23,81,45,35,36,24
0.0,0.0,2,38,4,40.0,0.0,0.0,88.0,71,83,110,103,29,20,89,46,28,94,52,34,36,15
0.0,0.0,1,16,3,0.0,0.0,0.0,0.0,74,81,80,103,31,23,85,46,25,74,41,34,36,20
164.0,67.0,1,28,4,0.0,0.0,0.0,0.0,89,81,100,107,35,25,108,79,27,103,55,48,47,22
0.0,0.0,1,45,2,44.0,0.0,0.0,94.0,113,104,107,94,45,23,103,61,35,96,75,44,50,22
0.0,0.0,2,22,5,45.0,0.0,0.0,100.0,86,95,115,99,50,21,122,53,32,88,69,47,43,24
0.0,0.0,1,48,5,44.0,0.0,0.0,87.0,60,70,83,92,29,22,95,46,23,90,58,36,33,30
0.0,0.0,1,41,2,48.0,0.0,0.0,105.0,103,90,124,105,41,25,93,57,25,107,68,40,43,28
0.0,0.0,1,30,4,44.0,0.0,0.0,92.0,99,117,121,104,34,24,120,70,35,89,64,37,44,24
0.0,0.0,2,47,1,4.0,0.0,0.0,9.0,117,115,124,105,40,21,116,60,35,97,52,39,43,20
0.0,0.0,1,50,2,44.0,0.0,0.0,99.0,82,87,97,92,29,21,100,56,22,78,59,37,34,23
0.0,0.0,2,24,5,46.0,0.0,0.0,99.0,87,119,115,112,36,21,93,61,31,81,52,46,37,15
0.0,0.0,1,43,1,4.0,0.0,0.0,8.0,90,89,105,85,28,20,95,53,22,85,41,31,36,23
0.0,0.0,2,34,5,44.0,0.0,0.0,97.0,106,103,101,123,42,23,129,74,30,85,67,37,50,16
0.0,0.0,1,35,4,38.0,0.0,0.0,84.0,82,83,109,109,31,20,109,43,27,100,51,32,35,19
0.0,0.0,2,39,1,39.0,0.0,0.0,95.0,76,119,115,115,30,24,116,67,25,87,67,48,35,26
0.0,0.0,2,16,1,40.0,0.0,0.0,93.0,67,81,87,90,28,21,107,59,22,89,58,40,35,23
0.0,0.0,1,37,4,39.0,0.0,0.0,86.0,79,72,102,101,28,20,102,57,29,93,50,34,33,22
0.0,0.0,2,48,2,39.0,0.0,0.0,84.0,74,107,115,118,31,25,93,63,27,94,71,48,46,18
0.0,0.0,1,35,5,44.0,58.0,39.0,96.0,75,84,102,95,31,20,99,55,23,76,51,36,32,22
0.0,0.0,2,31,4,46.0,0.0,0.0,99.0,117,85,109,90,40,22,90,54,35,94,51,48,42,15
0.0,0.0,1,34,1,0.0,0.0,0.0,0.0,73,91,87,87,26,20,108,53,26,98,50,33,38,30
170.0,69.0,2,46,4,46.0,60.0,41.0,99.0,84,96,124,100,46,21,99,54,25,100,57,45,41,17
178.0,74.0,1,31,1,0.0,0.0,0.0,0.0,82,76,106,95,26,25,108,53,20,88,55,36,39,19
170.0,60.0,2,36,3,0.0,0.0,0.0,0.0,88,98,112,124,43,24,101,49,33,87,60,49,39,19
9.0,0.0,2,24,2,44.0,0.0,0.0,98.0,70,99,90,83,26,21,91,45,26,89,45,36,33,23
0.0,0.0,2,23,3,45.0,0.0,0.0,100.0,78,79,85,84,31,22,99,47,21,71,42,37,30,28
0.0,0.0,2,18,3,48.0,0.0,0.0,111.0,81,76,94,82,33,20,102,60,27,90,43,31,34,21
170.0,68.0,1,34,5,0.0,0.0,0.0,0.0,77,79,95,81,35,20,83,59,29,82,56,32,33,25
0.0,0.0,2,20,1,48.0,60.0,44.0,108.0,93,116,120,120,41,21,129,75,34,87,54,36,41,17
0.0,0.0,2,32,4,42.0,53.0,40.0,93.0,68,87,80,101,35,20,84,43,30,88,41,37,40,29
158.0,54.0,1,36,1,44.0,0.0,0.0,93.0,84,95,98,93,32,25,88,50,29,92,47,38,35,30
163.0,74.0,1,17,1,46.0,55.0,42.0,103.0,84,92,121,128,40,25,121,65,35,84,71,37,49,27
176.0,76.0,1,26,3,48.0,0.0,0.0,104.0,115,94,119,124,39,25,100,46,34,107,52,45,36,20
0.0,0.0,2,25,2,44.0,59.0,39.0,98.0,90,85,94,102,41,22,98,47,32,90,77,50,48,16
163.0,58.0,1,29,3,44.0,0.0,0.0,100.0,78,90,107,82,34,25,102,49,25,86,59,38,40,30
168.0,55.0,2,41,5,42.0,57.0,37.0,89.0,71,116,118,123,41,21,121,57,33,84,66,48,41,18
0.0,0.0,2,18,2,43.0,0.0,0.0,94.0,76,88,89,87,31,24,83,43,24,79,56,39,32,24
0.0,0.0,1,47,4,0.0,0.0,0.0,0.0,88,84,92,105,27,21,110,58,23,99,43,31,34,24
0.0,0.0,2,40,4,0.0,0.0,0.0,0.0,110,107,93,127,32,23,126,58,31,92,73,35,35,29
168.0,83.0,1,33,4,0.0,0.0,0.0,0.0,61,80,103,101,26,24,80,52,27,84,55,34,36,29
0.0,0.0,2,44,3,42.0,0.0,0.0,90.0,79,115,96,118,33,23,125,73,26,89,60,49,48,25
170.0,73.0,1,19,1,45.0,0.0,0.0,101.0,75,91,104,100,35,21,80,51,23,83,40,35,33,23
163.0,107.0,2,20,2,0.0,0.0,0.0,0.0,87,84,98,114,39,20,105,65,30,85,62,39,43,23
173.0,73.0,2,28,2,46.0,61.0,41.0,105.0,90,96,89,81,35,22,92,54,20,74,53,35,31,15
171.0,69.0,2,39,5,46.0,0.0,0.0,101.0,75,91,80,82,33,23,103,58,20,98,54,31,40,26
176.0,72.0,2,50,3,44.0,0.0,0.0,102.0,84,71,106,108,26,25,97,44,30,100,56,35,33,28
170.0,62.0,2,35,4,0.0,0.0,0.0,0.0,65,78,80,84,33,20,106,54,27,88,51,36,36,20
0.0,0.0,2,32,1,44.5,0.0,0.0,98.0,63,82,93,107,27,21,82,43,30,84,56,39,32,18
0.0,0.0,2,36,5,43.0,58.0,39.0,96.0,87,81,91,83,27,22,107,43,20,97,40,30,40,18
175.0,72.0,1,37,3,45.0,0.0,0.0,99.0,81,81,110,97,29,22,87,46,28,91,40,37,35,26
173.0,75.0,2,49,2,45.0,0.0,0.0,101.0,85,93,115,98,48,23,90,74,30,83,53,35,37,21
172.0,74.0,1,31,5,45.0,60.0,43.0,98.0,79,88,98,104,34,23,80,51,30,80,45,33,35,26
173.0,74.0,1,19,3,44.0,58.0,0.0,97.5,119,81,94,96,50,24,107,75,26,103,80,44,46,19
0.0,0.0,2,30,5,0.0,0.0,0.0,0.0,118,103,99,93,37,22,120,74,27,109,64,45,38,23
0.0,0.0,1,18,2,43.0,0.0,0.0,97.0,63,80,101,108,31,23,91,55,25,82,40,38,33,18
167.0,65.0,2,19,2,44.0,40.0,0.0,96.0,107,104,106,90,41,20,125,60,27,104,76,41,38,23
0.0,0.0,1,43,3,0.0,0.0,0.0,0.0,74,73,104,97,32,20,97,46,23,83,54,40,31,29
164.0,72.0,2,31,4,0.0,0.0,0.0,0.0,79,99,115,129,38,23,119,79,29,88,59,45,37,21
0.0,0.0,1,32,1,47.0,0.0,0.0,97.0,84,70,103,109,34,25,100,51,30,81,47,32,37,29
0.0,0.0,1,18,4,0.0,0.0,0.0,0.0,92,84,94,100,39,21,97,53,31,104,65,39,36,25
0.0,0.0,2,26,4,48.0,0.0,0.0,110.0,81,114,125,99,43,24,103,48,33,87,63,41,45,27
180.0,80.0,1,20,4,46.0,0.0,0.0,100.0,60,98,93,101,34,21,107,51,28,81,53,32,39,17
0.0,0.0,2,33,3,39.0,0.0,0.0,84.0,88,80,126,105,35,25,90,48,27,89,56,40,44,15
170.0,63.0,2,37,1,0.0,0.0,0.0,0.0,71,92,109,90,34,22,109,60,20,94,57,38,36,21
0.0,0.0,1,32,3,44.0,0.0,0.0,97.0,80,74,103,86,30,24,95,52,28,88,41,37,39,23
167.0,64.0,1,41,2,45.0,58.0,38.0,101.0,88,120,118,124,38,23,119,56,28,84,69,47,36,29
157.0,61.0,2,47,4,43.0,53.0,0.0,96.0,80,98,130,116,36,21,93,48,29,97,71,46,45,16
0.0,0.0,1,39,1,40.0,55.0,37.0,90.0,62,89,89,93,28,23,90,47,30,82,44,34,40,24
0.0,0.0,2,50,2,0.0,0.0,0.0,0.0,103,114,104,109,48,20,120,52,27,87,51,37,45,19
0.0,0.0,1,23,2,44.0,59.0,40.0,98.0,61,79,90,92,32,21,105,49,24,92,60,35,37,18
0.0,0.0,2,37,3,39.0,59.0,39.0,90.0,108,107,113,121,49,22,93,46,31,80,76,50,48,26
0.0,0.0,1,36,3,46.0,62.0,43.0,103.0,81,96,95,104,34,21,81,53,30,90,49,30,33,18
0.0,0.0,1,38,5,42.0,59.0,39.0,92.0,102,104,92,104,50,21,112,70,33,88,59,44,50,20
172.0,68.0,2,47,3,0.0,0.0,0.0,0.0,99,80,122,118,50,21,108,63,26,99,58,46,45,21
0.0,0.0,2,25,4,39.0,53.0,37.0,89.0,71,79,107,85,29,21,88,56,22,71,51,40,31,30
0.0,0.0,1,47,2,39.0,57.0,36.0,87.0,60,74,102,105,32,22,104,45,27,93,56,30,36,18
0.0,0.0,1,47,1,42.0,59.0,39.0,92.0,106,88,97,128,30,21,124,75,33,110,74,50,42,27
0.0,0.0,1,40,5,44.0,57.0,40.0,95.0,80,108,115,110,47,20,118,80,33,94,80,44,44,20
0.0,0.0,2,37,1,46.0,63.0,44.0,108.0,113,91,97,113,33,21,124,74,25,80,73,45,49,26
0.0,0.0,2,50,5,42.0,57.0,37.0,90.0,62,80,97,90,26,21,94,53,23,96,52,36,32,23
0.0,0.0,2,36,5,43.0,0.0,38.0,89.0,76,82,91,80,26,22,109,59,21,79,55,31,35,15
170.0,8.0,2,35,5,48.0,56.0,45.0,103.0,65,73,82,109,34,21,82,59,26,74,41,36,34,22
0.0,0.0,2,33,2,48.0,59.0,43.0,110.0,86,80,93,105,26,20,108,44,29,99,48,35,30,28
0.0,0.0,2,21,2,43.0,55.0,38.0,92.0,68,100,109,100,31,20,89,60,24,89,59,31,32,15
0.0,0.0,1,32,5,36.0,53.0,36.0,82.0,61,88,94,101,29,20,106,42,23,77,50,30,34,15
0.0,0.0,1,42,1,43.0,60.0,41.0,95.0,80,94,102,121,48,24,105,50,34,101,60,38,43,22
0.0,0.0,1,38,3,35.0,53.0,34.0,81.0,93,100,119,106,47,24,112,75,34,97,58,41,45,20
172.0,70.0,1,48,4,44.0,61.0,42.0,97.0,98,112,113,93,37,25,128,54,29,90,50,37,48,25
0.0,0.0,1,26,4,45.0,58.0,41.0,96.0,77,105,94,93,41,20,97,51,34,86,70,45,46,29
0.0,0.0,2,46,2,44.0,57.0,41.0,100.0,77,108,113,112,32,24,106,68,35,102,77,47,46,29
0.0,0.0,1,18,1,37.0,55.0,39.0,81.0,63,80,93,94,25,21,85,56,23,70,43,36,33,22
0.0,0.0,1,50,1,39.0,55.0,38.0,86.0,107,105,104,117,33,22,90,78,32,107,60,42,35,19
0.0,0.0,1,35,5,43.0,58.5,42.0,95.0,99,112,121,104,31,25,126,53,32,96,78,44,38,27
178.0,77.0,2,17,3,0.0,0.0,0.0,0.0,91,120,124,126,35,20,100,52,33,85,62,36,45,16
0.0,0.0,2,41,4,45.0,57.0,39.0,93.0,69,71,88,100,30,21,87,48,30,84,41,34,31,27
170.0,72.0,2,45,2,0.0,0.0,0.0,0.0,72,81,102,97,28,25,94,58,21,97,60,34,30,15
172.0,68.0,2,49,2,0.0,0.0,0.0,0.0,88,77,82,88,32,20,80,57,26,75,54,35,31,20
174.0,80.0,2,25,3,46.0,0.0,0.0,102.0,83,72,103,84,34,21,106,47,28,91,54,34,39,29
0.0,0.0,2,47,1,43.0,0.0,0.0,93.0,86,99,86,99,30,23,99,49,29,94,54,33,34,20
0.0,0.0,1,41,3,0.0,0.0,0.0,0.0,66,75,104,86,25,25,85,50,29,77,55,36,32,29
174.0,70.0,2,43,2,44.0,0.0,0.0,100.0,110,107,120,117,35,21,101,62,28,82,75,49,40,26
0.0,0.0,1,41,3,42.0,56.0,38.0,92.0,89,87,82,90,34,23,83,55,25,87,60,35,36,20
0.0,0.0,1,23,3,0.0,0.0,0.0,0.0,81,97,95,120,32,25,115,47,27,91,74,43,36,28
0.0,0.0,1,22,2,0.0,0.0,0.0,0.0,78,106,113,98,34,24,117,52,26,82,63,45,46,23
165.0,52.0,2,21,1,42.0,57.0,37.0,89.0,94,83,126,97,36,25,130,65,26,86,63,49,50,25
0.0,0.0,1,25,5,46.0,0.0,0.0,99.0,71,85,99,94,30,25,84,48,22,87,59,30,31,25
0.0,0.0,1,31,4,0.0,0.0,0.0,0.0,103,113,101,104,46,23,122,72,34,83,61,36,47,20
0.0,0.0,1,31,1,0.0,0.0,0.0,0.0,78,108,102,97,45,24,99,58,34,84,50,35,44,25
0.0,0.0,2,50,2,41.0,0.0,0.0,86.0,71,113,97,101,40,22,111,67,25,88,77,41,48,21
0.0,0.0,1,30,4,0.0,0.0,0.0,0.0,60,76,90,105,28,21,110,48,20,88,49,37,30,19
180.0,88.0,2,40,2,0.0,0.0,0.0,0.0,83,103,123,110,38,22,112,71,31,85,72,39,40,29
0.0,0.0,2,17,2,0.0,0.0,0.0,0.0,86,96,92,107,35,23,95,60,23,100,60,32,39,25
162.0,60.0,2,29,1,43.0,61.0,42.0,95.0,68,84,101,90,34,21,106,48,25,92,56,31,34,17
0.0,0.0,1,39,3,45.0,61.0,42.0,101.0,67,91,82,101,27,25,108,53,25,90,52,31,40,18
0.0,0.0,1,33,2,44.0,59.0,40.0,96.0,96,88,127,110,42,23,115,62,29,80,77,36,38,17
0.0,0.0,1,40,4,0.0,0.0,0.0,0.0,111,100,99,92,45,21,104,45,35,100,79,36,40,20
0.0,0.0,2,23,5,0.0,0.0,0.0,0.0,106,114,115,113,34,21,109,66,28,108,57,48,35,29
160.0,66.0,2,18,5,0.0,0.0,0.0,0.0,83,91,96,86,25,22,106,45,22,77,55,30,30,17
165.0,60.0,2,47,3,43.0,0.0,0.0,92.0,81,94,103,107,27,20,85,42,22,77,60,30,40,21
164.0,64.0,2,26,1,43.0,0.0,0.0,96.0,61,72,94,82,29,22,105,58,24,81,52,33,30,25
0.0,0.0,1,38,1,43.0,58.0,41.0,93.0,66,82,89,96,27,24,91,51,21,70,44,36,39,16
